ID	OPC	CUSPS
1610	11.5	1
1611	12.25	1
1612	15.625	1
1613	12.0	1
1614	12.25	1
1615	12.5	1
1616	13.25	1
1617	19.0	1
1618	16.75	1
1619	15.0	1
1620	16.75	1
1621	15.0	1
1622	17.0	1
1623	13.5	1
1624	12.5	1
1625	13.75	1
1626	11.5	1
1627	16.5	1
1628	16.25	1
1629	12.0	1
1630	11.75	1
1631	13.75	1
1632	13.625	1
1633	14.5	1
1634	13.0	1
1635	12.25	1
1636	17.0	1
1637	14.875	1
1638	13.0	1
1639	15.25	1
1640	14.75	1
1641	14.75	1
1642	15.0	1
1643	13.25	1
1644	16.25	1
1645	13.5	1
1646	14.0	1
1647	17.75	1
1648	12.0	1
1649	20.125	1
1650	11.5	1
1651	14.875	1
1652	12.5	1
1653	12.75	1
1654	16.0	1
1655	12.75	1
1656	14.875	1
1657	15.75	1
1658	14.5	1
1659	13.0	1
